Chrom	Start	End	Overlap_Genes	Middle	pGCE_Count	CenterOfRegion
NC_000962.3	2649000	2650000	phoH1,Rv2369c	2649500.0	0	2649500.0
NC_000962.3	2650000	2651000	Rv2369c,Rv2370c	2650500.0	0	2650500.0
NC_000962.3	2651000	2652000	Rv2370c,PE_PGRS40	2651500.0	0	2651500.0
NC_000962.3	2652000	2653000	Rv2372c,dnaJ2	2652500.0	0	2652500.0
NC_000962.3	2653000	2654000	dnaJ2	2653500.0	0	2653500.0
NC_000962.3	2654000	2655000	hrcA	2654500.0	0	2654500.0
NC_000962.3	2655000	2656000	hrcA,Rv2375,cfp2	2655500.0	0	2655500.0
NC_000962.3	2656000	2657000	cfp2,mbtH,mbtG	2656500.0	0	2656500.0
NC_000962.3	2657000	2658000	mbtG,mbtF	2657500.0	0	2657500.0
NC_000962.3	2658000	2659000	mbtF	2658500.0	0	2658500.0
NC_000962.3	2659000	2660000	mbtF	2659500.0	0	2659500.0
NC_000962.3	2660000	2661000	mbtF	2660500.0	0	2660500.0
NC_000962.3	2661000	2662000	mbtF	2661500.0	0	2661500.0
NC_000962.3	2662000	2663000	mbtF,mbtE	2662500.0	0	2662500.0
NC_000962.3	2663000	2664000	mbtE	2663500.0	0	2663500.0
NC_000962.3	2664000	2665000	mbtE	2664500.0	0	2664500.0
NC_000962.3	2665000	2666000	mbtE	2665500.0	0	2665500.0
NC_000962.3	2666000	2667000	mbtE	2666500.0	0	2666500.0
NC_000962.3	2667000	2668000	mbtE,mbtD	2667500.0	0	2667500.0
NC_000962.3	2668000	2669000	mbtD	2668500.0	0	2668500.0
NC_000962.3	2669000	2670000	mbtD	2669500.0	0	2669500.0
NC_000962.3	2670000	2671000	mbtD,mbtC	2670500.0	0	2670500.0
NC_000962.3	2671000	2672000	mbtC,mbtB	2671500.0	0	2671500.0
NC_000962.3	2672000	2673000	mbtB	2672500.0	0	2672500.0
NC_000962.3	2673000	2674000	mbtB	2673500.0	0	2673500.0
NC_000962.3	2674000	2675000	mbtB	2674500.0	0	2674500.0
NC_000962.3	2675000	2676000	mbtB,mbtA	2675500.0	0	2675500.0
NC_000962.3	2676000	2677000	mbtA	2676500.0	0	2676500.0
NC_000962.3	2677000	2678000	mbtA,mbtJ	2677500.0	0	2677500.0
NC_000962.3	2678000	2679000	mbtJ,mbtI	2678500.0	0	2678500.0
NC_000962.3	2679000	2680000	mbtI	2679500.0	0	2679500.0
NC_000962.3	2680000	2681000	mbtI,Rv2387	2680500.0	0	2680500.0
NC_000962.3	2681000	2682000	Rv2387	2681500.0	0	2681500.0
NC_000962.3	2682000	2683000	Rv2387,hemN	2682500.0	0	2682500.0
NC_000962.3	2683000	2684000	hemN,rpfD,Rv2390c	2683500.0	0	2683500.0
NC_000962.3	2684000	2685000	Rv2390c,sirA	2684500.0	0	2684500.0
NC_000962.3	2685000	2686000	sirA	2685500.0	0	2685500.0
NC_000962.3	2686000	2687000	sirA,cysH	2686500.0	0	2686500.0
NC_000962.3	2687000	2688000	cysH,che1	2687500.0	0	2687500.0
NC_000962.3	2688000	2689000	ggtB	2688500.0	0	2688500.0
NC_000962.3	2689000	2690000	ggtB	2689500.0	0	2689500.0
NC_000962.3	2690000	2691000	Rv2395	2690500.0	0	2690500.0
NC_000962.3	2691000	2692000	Rv2395	2691500.0	0	2691500.0
NC_000962.3	2692000	2693000	Rv2395,aprA,aprB,PE_PGRS41	2692500.0	0	2692500.0
NC_000962.3	2693000	2694000	PE_PGRS41,cysA1	2693500.0	0	2693500.0
NC_000962.3	2694000	2695000	cysA1,cysW	2694500.0	0	2694500.0
NC_000962.3	2695000	2696000	cysW,cysT	2695500.0	0	2695500.0
NC_000962.3	2696000	2697000	cysT,subI	2696500.0	0	2696500.0
NC_000962.3	2697000	2698000	subI,Rv2401	2697500.0	0	2697500.0
NC_000962.3	2698000	2699000	Rv2401,Rv2401A,Rv2402	2698500.0	0	2698500.0
NC_000962.3	2699000	2700000	Rv2402	2699500.0	0	2699500.0
NC_000962.3	2700000	2701000	Rv2402,lppR	2700500.0	0	2700500.0
NC_000962.3	2701000	2702000	lppR,lepA	2701500.0	0	2701500.0
NC_000962.3	2702000	2703000	lepA	2702500.0	0	2702500.0
NC_000962.3	2703000	2704000	lepA,Rv2405	2703500.0	0	2703500.0
NC_000962.3	2704000	2705000	Rv2406c,Rv2407	2704500.0	0	2704500.0
NC_000962.3	2705000	2706000	Rv2407	2705500.0	0	2705500.0
NC_000962.3	2706000	2707000	PE24,Rv2409c	2706500.0	0	2706500.0
NC_000962.3	2707000	2708000	Rv2409c,Rv2410c	2707500.0	0	2707500.0
NC_000962.3	2708000	2709000	Rv2410c,Rv2411c	2708500.0	0	2708500.0
NC_000962.3	2709000	2710000	Rv2411c	2709500.0	0	2709500.0
NC_000962.3	2710000	2711000	rpsT,Rv2413c	2710500.0	0	2710500.0
NC_000962.3	2711000	2712000	Rv2413c,Rv2414c	2711500.0	0	2711500.0
NC_000962.3	2712000	2713000	Rv2414c,Rv2415c	2712500.0	0	2712500.0
NC_000962.3	2713000	2714000	Rv2415c	2713500.0	0	2713500.0
NC_000962.3	2714000	2715000	eis	2714500.0	0	2714500.0
NC_000962.3	2715000	2716000	eis,Rv2417c	2715500.0	0	2715500.0
NC_000962.3	2716000	2717000	Rv2417c,octT	2716500.0	0	2716500.0
NC_000962.3	2717000	2718000	octT,gpgP,Rv2420c	2717500.0	0	2717500.0
NC_000962.3	2718000	2719000	Rv2420c,nadD	2718500.0	0	2718500.0
NC_000962.3	2719000	2720000	Rv2422,Rv2423	2719500.0	0	2719500.0
NC_000962.3	2720000	2721000	Rv2423,Rv2424c	2720500.0	1	2720500.0
NC_000962.3	2721000	2722000	Rv2424c,Rv2425c	2721500.0	1	2721500.0
NC_000962.3	2722000	2723000	Rv2425c	2722500.0	0	2722500.0
NC_000962.3	2723000	2724000	Rv2425c,Rv2426c	2723500.0	0	2723500.0
NC_000962.3	2724000	2725000	Rv2426c,proA	2724500.0	0	2724500.0
NC_000962.3	2725000	2726000	proA,oxyR'	2725500.0	0	2725500.0
NC_000962.3	2726000	2727000	oxyR',ahpC,ahpD	2726500.0	0	2726500.0
NC_000962.3	2727000	2728000	ahpD,PPE41,PE25	2727500.0	0	2727500.0
NC_000962.3	2728000	2729000	PE25,Rv2432c,Rv2433c	2728500.0	0	2728500.0
NC_000962.3	2729000	2730000	Rv2433c,Rv2434c	2729500.0	0	2729500.0
NC_000962.3	2730000	2731000	Rv2434c,Rv2435c	2730500.0	0	2730500.0
NC_000962.3	2731000	2732000	Rv2435c	2731500.0	0	2731500.0
NC_000962.3	2732000	2733000	Rv2435c	2732500.0	0	2732500.0
NC_000962.3	2733000	2734000	rbsK	2733500.0	0	2733500.0
NC_000962.3	2734000	2735000	rbsK,Rv2437,nadE	2734500.0	0	2734500.0
NC_000962.3	2735000	2736000	nadE	2735500.0	0	2735500.0
NC_000962.3	2736000	2737000	nadE,Rv2438A	2736500.0	0	2736500.0
NC_000962.3	2737000	2738000	proB	2737500.0	0	2737500.0
NC_000962.3	2738000	2739000	proB,obg	2738500.0	0	2738500.0
NC_000962.3	2739000	2740000	obg,rpmA	2739500.0	0	2739500.0
NC_000962.3	2740000	2741000	rpmA,rplU,dctA	2740500.0	0	2740500.0
NC_000962.3	2741000	2742000	dctA	2741500.0	0	2741500.0
NC_000962.3	2742000	2743000	dctA,rne	2742500.0	0	2742500.0
NC_000962.3	2743000	2744000	rne	2743500.0	0	2743500.0
NC_000962.3	2744000	2745000	rne	2744500.0	0	2744500.0
NC_000962.3	2745000	2746000	ndkA,Rv2446c	2745500.0	0	2745500.0
NC_000962.3	2746000	2747000	Rv2446c,folC	2746500.0	0	2746500.0
NC_000962.3	2747000	2748000	folC,valS	2747500.0	0	2747500.0
NC_000962.3	2748000	2749000	valS	2748500.0	0	2748500.0
NC_000962.3	2749000	2750000	valS	2749500.0	0	2749500.0
NC_000962.3	2750000	2751000	valS,Rv2449c	2750500.0	0	2750500.0
NC_000962.3	2751000	2752000	Rv2449c,rpfE	2751500.0	0	2751500.0
NC_000962.3	2752000	2753000	rpfE,Rv2451,Rv2452c	2752500.0	0	2752500.0
NC_000962.3	2753000	2754000	mobA,Rv2454c	2753500.0	0	2753500.0
NC_000962.3	2754000	2755000	Rv2454c,Rv2455c	2754500.0	0	2754500.0
NC_000962.3	2755000	2756000	Rv2455c	2755500.0	0	2755500.0
NC_000962.3	2756000	2757000	Rv2455c,Rv2456c	2756500.0	0	2756500.0
NC_000962.3	2757000	2758000	Rv2456c	2757500.0	0	2757500.0
NC_000962.3	2758000	2759000	Rv2456c,clpX	2758500.0	0	2758500.0
NC_000962.3	2759000	2760000	clpX,mmuM	2759500.0	0	2759500.0
NC_000962.3	2760000	2761000	mmuM,Rv2459	2760500.0	0	2760500.0
NC_000962.3	2761000	2762000	Rv2459	2761500.0	0	2761500.0
NC_000962.3	2762000	2763000	Rv2459,clpP2	2762500.0	0	2762500.0
NC_000962.3	2763000	2764000	clpP2,clpP1,tig	2763500.0	0	2763500.0
NC_000962.3	2764000	2765000	tig	2764500.0	0	2764500.0
NC_000962.3	2765000	2766000	tig,proU,glyV,lipP	2765500.0	0	2765500.0
NC_000962.3	2766000	2767000	lipP,Rv2464c	2766500.0	0	2766500.0
NC_000962.3	2767000	2768000	Rv2464c,rpiB	2767500.0	0	2767500.0
NC_000962.3	2768000	2769000	rpiB,Rv2466c,pepN	2768500.0	0	2768500.0
NC_000962.3	2769000	2770000	pepN	2769500.0	0	2769500.0
NC_000962.3	2770000	2771000	pepN	2770500.0	0	2770500.0
NC_000962.3	2771000	2772000	pepN,Rv2468c	2771500.0	0	2771500.0
NC_000962.3	2772000	2773000	Rv2468c,Rv2468A,Rv2469c	2772500.0	0	2772500.0
NC_000962.3	2773000	2774000	Rv2469c,glbO,aglA	2773500.0	0	2773500.0
NC_000962.3	2774000	2775000	aglA	2774500.0	0	2774500.0
NC_000962.3	2775000	2776000	aglA,Rv2472,Rv2473	2775500.0	0	2775500.0
NC_000962.3	2776000	2777000	Rv2473,Rv2474c,Rv2475c	2776500.0	0	2776500.0
NC_000962.3	2777000	2778000	Rv2475c,gdh	2777500.0	0	2777500.0
NC_000962.3	2778000	2779000	gdh	2778500.0	0	2778500.0
NC_000962.3	2779000	2780000	gdh	2779500.0	0	2779500.0
NC_000962.3	2780000	2781000	gdh	2780500.0	0	2780500.0
NC_000962.3	2781000	2782000	gdh	2781500.0	0	2781500.0
NC_000962.3	2782000	2783000	gdh,Rv2477c	2782500.0	0	2782500.0
NC_000962.3	2783000	2784000	Rv2477c	2783500.0	0	2783500.0
NC_000962.3	2784000	2785000	Rv2477c,Rv2478c,Rv2479c	2784500.0	0	2784500.0
NC_000962.3	2785000	2786000	Rv2479c,Rv2480c	2785500.0	0	2785500.0
NC_000962.3	2786000	2787000	Rv2481c,plsB2	2786500.0	0	2786500.0
NC_000962.3	2787000	2788000	plsB2	2787500.0	0	2787500.0
NC_000962.3	2788000	2789000	plsB2	2788500.0	0	2788500.0
NC_000962.3	2789000	2790000	plsB2,plsC	2789500.0	0	2789500.0
NC_000962.3	2790000	2791000	plsC	2790500.0	0	2790500.0
NC_000962.3	2791000	2792000	plsC,Rv2484c	2791500.0	0	2791500.0
NC_000962.3	2792000	2793000	Rv2484c,lipQ	2792500.0	0	2792500.0
NC_000962.3	2793000	2794000	lipQ	2793500.0	0	2793500.0
NC_000962.3	2794000	2795000	argW,echA14	2794500.0	0	2794500.0
NC_000962.3	2795000	2796000	echA14,PE_PGRS42	2795500.0	0	2795500.0
NC_000962.3	2796000	2797000	PE_PGRS42	2796500.0	0	2796500.0
NC_000962.3	2797000	2798000	PE_PGRS42,Rv2488c	2797500.0	0	2797500.0
NC_000962.3	2798000	2799000	Rv2488c	2798500.0	0	2798500.0
NC_000962.3	2799000	2800000	Rv2488c	2799500.0	0	2799500.0
NC_000962.3	2800000	2801000	Rv2488c,Rv2489c	2800500.0	0	2800500.0
NC_000962.3	2801000	2802000	Rv2489c,PE_PGRS43	2801500.0	0	2801500.0
NC_000962.3	2802000	2803000	PE_PGRS43	2802500.0	0	2802500.0
NC_000962.3	2803000	2804000	PE_PGRS43	2803500.0	0	2803500.0
NC_000962.3	2804000	2805000	PE_PGRS43	2804500.0	0	2804500.0
NC_000962.3	2805000	2806000	PE_PGRS43	2805500.0	0	2805500.0
NC_000962.3	2806000	2807000	PE_PGRS43,Rv2491	2806500.0	0	2806500.0
NC_000962.3	2807000	2808000	Rv2491,Rv2492	2807500.0	0	2807500.0
NC_000962.3	2808000	2809000	Rv2492,vapB38,vapC38,bkdC	2808500.0	0	2808500.0
NC_000962.3	2809000	2810000	bkdC,bkdB	2809500.0	0	2809500.0
NC_000962.3	2810000	2811000	bkdB,bkdA	2810500.0	0	2810500.0
NC_000962.3	2811000	2812000	bkdA	2811500.0	0	2811500.0
NC_000962.3	2812000	2813000	bkdA,citE	2812500.0	0	2812500.0
NC_000962.3	2813000	2814000	citE,Rv2499c,fadE19	2813500.0	0	2813500.0
NC_000962.3	2814000	2815000	fadE19,accA1	2814500.0	0	2814500.0
NC_000962.3	2815000	2816000	accA1	2815500.0	0	2815500.0
NC_000962.3	2816000	2817000	accA1,accD1	2816500.0	0	2816500.0
NC_000962.3	2817000	2818000	accD1	2817500.0	0	2817500.0
NC_000962.3	2818000	2819000	accD1,scoB	2818500.0	0	2818500.0
NC_000962.3	2819000	2820000	scoB,scoA,fadD35	2819500.0	0	2819500.0
NC_000962.3	2820000	2821000	fadD35	2820500.0	0	2820500.0
NC_000962.3	2821000	2822000	fadD35,Rv2506	2821500.0	0	2821500.0
NC_000962.3	2822000	2823000	Rv2506,Rv2507	2822500.0	0	2822500.0
NC_000962.3	2823000	2824000	Rv2507,Rv2508c	2823500.0	0	2823500.0
NC_000962.3	2824000	2825000	Rv2508c,Rv2509	2824500.0	0	2824500.0
NC_000962.3	2825000	2826000	Rv2509,Rv2510c	2825500.0	0	2825500.0
NC_000962.3	2826000	2827000	Rv2510c	2826500.0	0	2826500.0
NC_000962.3	2827000	2828000	Rv2510c,orn,hisT	2827500.0	0	2827500.0
NC_000962.3	2828000	2829000	Rv2512c	2828500.0	0	2828500.0
NC_000962.3	2829000	2830000	Rv2512c	2829500.0	0	2829500.0
NC_000962.3	2830000	2831000	Rv2513,Rv2514c	2830500.0	0	2830500.0
NC_000962.3	2831000	2832000	Rv2514c,Rv2515c	2831500.0	0	2831500.0
NC_000962.3	2832000	2833000	Rv2515c,Rv2516c	2832500.0	0	2832500.0
NC_000962.3	2833000	2834000	Rv2516c,Rv2517c	2833500.0	0	2833500.0
NC_000962.3	2834000	2835000	ldtB	2834500.0	0	2834500.0
NC_000962.3	2835000	2836000	ldtB,lysU,PE26	2835500.0	0	2835500.0
NC_000962.3	2836000	2837000	PE26	2836500.0	0	2836500.0
NC_000962.3	2837000	2838000	PE26,Rv2520c,bcp	2837500.0	0	2837500.0
NC_000962.3	2838000	2839000	bcp,Rv2522c	2838500.0	0	2838500.0
NC_000962.3	2839000	2840000	Rv2522c,acpS	2839500.0	0	2839500.0
NC_000962.3	2840000	2841000	fas	2840500.0	0	2840500.0
NC_000962.3	2841000	2842000	fas	2841500.0	0	2841500.0
NC_000962.3	2842000	2843000	fas	2842500.0	0	2842500.0
NC_000962.3	2843000	2844000	fas	2843500.0	0	2843500.0
NC_000962.3	2844000	2845000	fas	2844500.0	0	2844500.0
NC_000962.3	2845000	2846000	fas	2845500.0	0	2845500.0
NC_000962.3	2846000	2847000	fas	2846500.0	0	2846500.0
NC_000962.3	2847000	2848000	fas	2847500.0	0	2847500.0
NC_000962.3	2848000	2849000	fas	2848500.0	0	2848500.0
NC_000962.3	2849000	2850000	fas,Rv2525c	2849500.0	0	2849500.0
NC_000962.3	2850000	2851000	Rv2525c	2850500.0	0	2850500.0
NC_000962.3	2851000	2852000	vapB17,vapC17,mrr	2851500.0	0	2851500.0
NC_000962.3	2852000	2853000	mrr,Rv2529	2852500.0	0	2852500.0
NC_000962.3	2853000	2854000	Rv2529	2853500.0	0	2853500.0
NC_000962.3	2854000	2855000	Rv2529,vapC39,vapB39,Rv2531c	2854500.0	0	2854500.0
NC_000962.3	2855000	2856000	Rv2531c	2855500.0	0	2855500.0
NC_000962.3	2856000	2857000	Rv2531c	2856500.0	0	2856500.0
NC_000962.3	2857000	2858000	Rv2531c,Rv2532c	2857500.0	0	2857500.0
NC_000962.3	2858000	2859000	Rv2532c,nusB,efp	2858500.0	0	2858500.0
NC_000962.3	2859000	2860000	efp,pepQ	2859500.0	0	2859500.0
NC_000962.3	2860000	2861000	pepQ,Rv2536	2860500.0	0	2860500.0
NC_000962.3	2861000	2862000	Rv2536,aroD,aroB	2861500.0	0	2861500.0
NC_000962.3	2862000	2863000	aroB,aroK	2862500.0	0	2862500.0
NC_000962.3	2863000	2864000	aroK,aroF	2863500.0	0	2863500.0
NC_000962.3	2864000	2865000	aroF,Rv2541	2864500.0	0	2864500.0
NC_000962.3	2865000	2866000	Rv2542	2865500.0	0	2865500.0
NC_000962.3	2866000	2867000	Rv2542,lppA	2866500.0	2	2866500.0
NC_000962.3	2867000	2868000	lppA,lppB,vapB18	2867500.0	3	2867500.0
NC_000962.3	2868000	2869000	vapB18,vapC18,vapB19,vapC19	2868500.0	0	2868500.0
NC_000962.3	2869000	2870000	vapC19,Rv2548A,vapC20	2869500.0	0	2869500.0
NC_000962.3	2870000	2871000	vapC20,vapB20,Rv2551c	2870500.0	0	2870500.0
NC_000962.3	2871000	2872000	Rv2551c,aroE	2871500.0	0	2871500.0
NC_000962.3	2872000	2873000	aroE,Rv2553c	2872500.0	0	2872500.0
NC_000962.3	2873000	2874000	Rv2553c,Rv2554c,alaS	2873500.0	0	2873500.0
NC_000962.3	2874000	2875000	alaS	2874500.0	0	2874500.0
NC_000962.3	2875000	2876000	alaS	2875500.0	0	2875500.0
NC_000962.3	2876000	2877000	alaS,Rv2556c	2876500.0	0	2876500.0
NC_000962.3	2877000	2878000	Rv2557,Rv2558	2877500.0	0	2877500.0
NC_000962.3	2878000	2879000	Rv2558,Rv2559c	2878500.0	0	2878500.0
NC_000962.3	2879000	2880000	Rv2559c	2879500.0	0	2879500.0
NC_000962.3	2880000	2881000	Rv2560	2880500.0	0	2880500.0
NC_000962.3	2881000	2882000	Rv2560,Rv2561,Rv2562	2881500.0	0	2881500.0
NC_000962.3	2882000	2883000	Rv2562,Rv2563	2882500.0	0	2882500.0
NC_000962.3	2883000	2884000	Rv2563,glnQ	2883500.0	0	2883500.0
NC_000962.3	2884000	2885000	glnQ,Rv2565	2884500.0	0	2884500.0
NC_000962.3	2885000	2886000	Rv2565	2885500.0	0	2885500.0
NC_000962.3	2886000	2887000	Rv2565,Rv2566	2886500.0	0	2886500.0
NC_000962.3	2887000	2888000	Rv2566	2887500.0	0	2887500.0
NC_000962.3	2888000	2889000	Rv2566	2888500.0	0	2888500.0
NC_000962.3	2889000	2890000	Rv2566,Rv2567	2889500.0	0	2889500.0
NC_000962.3	2890000	2891000	Rv2567	2890500.0	0	2890500.0
NC_000962.3	2891000	2892000	Rv2567	2891500.0	0	2891500.0
NC_000962.3	2892000	2893000	Rv2567,Rv2568c	2892500.0	0	2892500.0
NC_000962.3	2893000	2894000	Rv2568c,Rv2569c	2893500.0	0	2893500.0
NC_000962.3	2894000	2895000	Rv2569c,Rv2570,Rv2571c	2894500.0	0	2894500.0
NC_000962.3	2895000	2896000	Rv2571c	2895500.0	0	2895500.0
NC_000962.3	2896000	2897000	aspS	2896500.0	0	2896500.0
NC_000962.3	2897000	2898000	aspS	2897500.0	0	2897500.0
NC_000962.3	2898000	2899000	Rv2573,Rv2574	2898500.0	0	2898500.0
NC_000962.3	2899000	2900000	Rv2574,Rv2575	2899500.0	0	2899500.0
NC_000962.3	2900000	2901000	Rv2575,Rv2576c,Rv2577	2900500.0	0	2900500.0
NC_000962.3	2901000	2902000	Rv2577	2901500.0	0	2901500.0
NC_000962.3	2902000	2903000	Rv2577,Rv2578c	2902500.0	0	2902500.0
NC_000962.3	2903000	2904000	Rv2578c,dhaA	2903500.0	0	2903500.0
NC_000962.3	2904000	2905000	dhaA,hisS	2904500.0	0	2904500.0
NC_000962.3	2905000	2906000	hisS	2905500.0	0	2905500.0
NC_000962.3	2906000	2907000	hisS,Rv2581c,ppiB	2906500.0	0	2906500.0
NC_000962.3	2907000	2908000	ppiB,relA	2907500.0	0	2907500.0
NC_000962.3	2908000	2909000	relA	2908500.0	0	2908500.0
NC_000962.3	2909000	2910000	relA	2909500.0	0	2909500.0
NC_000962.3	2910000	2911000	relA,apt	2910500.0	0	2910500.0
NC_000962.3	2911000	2912000	Rv2585c	2911500.0	0	2911500.0
NC_000962.3	2912000	2913000	Rv2585c,secF	2912500.0	0	2912500.0
NC_000962.3	2913000	2914000	secF	2913500.0	0	2913500.0
NC_000962.3	2914000	2915000	secF,secD	2914500.0	0	2914500.0
NC_000962.3	2915000	2916000	secD,yajC	2915500.0	0	2915500.0
NC_000962.3	2916000	2917000	yajC,gabT	2916500.0	0	2916500.0
NC_000962.3	2917000	2918000	gabT,fadD9	2917500.0	0	2917500.0
NC_000962.3	2918000	2919000	fadD9	2918500.0	0	2918500.0
NC_000962.3	2919000	2920000	fadD9	2919500.0	0	2919500.0
NC_000962.3	2920000	2921000	fadD9	2920500.0	0	2920500.0
NC_000962.3	2921000	2922000	fadD9,PE_PGRS44	2921500.0	0	2921500.0
NC_000962.3	2922000	2923000	PE_PGRS44	2922500.0	0	2922500.0
NC_000962.3	2923000	2924000	PE_PGRS44,ruvB	2923500.0	1	2923500.0
NC_000962.3	2924000	2925000	ruvB,ruvA,ruvC	2924500.0	0	2924500.0
NC_000962.3	2925000	2926000	ruvC,vapB40,vapC40	2925500.0	0	2925500.0
NC_000962.3	2926000	2927000	vapC40,Rv2597,Rv2598	2926500.0	0	2926500.0
NC_000962.3	2927000	2928000	Rv2598,Rv2599,Rv2600	2927500.0	0	2927500.0
NC_000962.3	2928000	2929000	Rv2600,speE	2928500.0	0	2928500.0
NC_000962.3	2929000	2930000	speE	2929500.0	0	2929500.0
NC_000962.3	2930000	2931000	vapB41,vapC41,Rv2603c	2930500.0	0	2930500.0
NC_000962.3	2931000	2932000	Rv2603c,snoP	2931500.0	0	2931500.0
NC_000962.3	2932000	2933000	snoP,tesB2	2932500.0	0	2932500.0
NC_000962.3	2933000	2934000	tesB2,snzP	2933500.0	0	2933500.0
NC_000962.3	2934000	2935000	snzP,pdxH	2934500.0	0	2934500.0
NC_000962.3	2935000	2936000	PPE42	2935500.0	0	2935500.0
NC_000962.3	2936000	2937000	PPE42,Rv2609c	2936500.0	0	2936500.0
NC_000962.3	2937000	2938000	Rv2609c,pimA	2937500.0	0	2937500.0
NC_000962.3	2938000	2939000	pimA	2938500.0	0	2938500.0
NC_000962.3	2939000	2940000	pimA,Rv2611c,pgsA1	2939500.0	0	2939500.0
NC_000962.3	2940000	2941000	pgsA1,Rv2613c	2940500.0	0	2940500.0
NC_000962.3	2941000	2942000	Rv2613c,thrS	2941500.0	0	2941500.0
NC_000962.3	2942000	2943000	thrS	2942500.0	0	2942500.0
NC_000962.3	2943000	2944000	thrS,Rv2614A,PE_PGRS45	2943500.0	0	2943500.0
NC_000962.3	2944000	2945000	PE_PGRS45	2944500.0	1	2944500.0
NC_000962.3	2945000	2946000	Rv2616,Rv2617c	2945500.0	0	2945500.0
NC_000962.3	2946000	2947000	Rv2617c,Rv2618	2946500.0	0	2946500.0
NC_000962.3	2947000	2948000	Rv2618,Rv2619c,Rv2620c,Rv2621c	2947500.0	0	2947500.0
NC_000962.3	2948000	2949000	Rv2621c,Rv2622	2948500.0	0	2948500.0
NC_000962.3	2949000	2950000	Rv2622,TB31.7	2949500.0	0	2949500.0
NC_000962.3	2950000	2951000	TB31.7,Rv2624c	2950500.0	0	2950500.0
NC_000962.3	2951000	2952000	Rv2624c,Rv2625c	2951500.0	0	2951500.0
NC_000962.3	2952000	2953000	Rv2625c,hrp1	2952500.0	0	2952500.0
NC_000962.3	2953000	2954000	Rv2627c	2953500.0	0	2953500.0
NC_000962.3	2954000	2955000	Rv2627c	2954500.0	0	2954500.0
NC_000962.3	2955000	2956000	Rv2628,Rv2629	2955500.0	0	2955500.0
NC_000962.3	2956000	2957000	Rv2629,Rv2630	2956500.0	0	2956500.0
NC_000962.3	2957000	2958000	Rv2630,Rv2631	2957500.0	0	2957500.0
NC_000962.3	2958000	2959000	Rv2631,Rv2632c	2958500.0	0	2958500.0
NC_000962.3	2959000	2960000	Rv2632c,Rv2633c	2959500.0	0	2959500.0
NC_000962.3	2960000	2961000	PE_PGRS46	2960500.0	0	2960500.0
NC_000962.3	2961000	2962000	PE_PGRS46	2961500.0	0	2961500.0
NC_000962.3	2962000	2963000	PE_PGRS46,Rv2635,Rv2636	2962500.0	0	2962500.0
NC_000962.3	2963000	2964000	Rv2636,dedA	2963500.0	0	2963500.0
NC_000962.3	2964000	2965000	dedA,Rv2638	2964500.0	0	2964500.0
NC_000962.3	2965000	2966000	Rv2639c,Rv2640c,cadI	2965500.0	0	2965500.0
NC_000962.3	2966000	2967000	cadI,Rv2642,arsC	2966500.0	0	2966500.0
NC_000962.3	2967000	2968000	arsC	2967500.0	0	2967500.0
NC_000962.3	2968000	2969000	arsC,Rv2644c	2968500.0	0	2968500.0
NC_000962.3	2969000	2970000	valT,glyT,cysU,valU	2969500.0	0	2969500.0
NC_000962.3	2970000	2971000	valU,Rv2645,Rv2646	2970500.0	0	2970500.0
NC_000962.3	2971000	2972000	Rv2646,Rv2647	2971500.0	0	2971500.0
NC_000962.3	2972000	2973000	Rv2647,Rv2648,Rv2649	2972500.0	0	2972500.0
NC_000962.3	2973000	2974000	Rv2649,Rv2650c	2973500.0	0	2973500.0
NC_000962.3	2974000	2975000	Rv2650c	2974500.0	0	2974500.0
NC_000962.3	2975000	2976000	Rv2650c,Rv2651c,Rv2652c	2975500.0	0	2975500.0
NC_000962.3	2976000	2977000	Rv2652c,Rv2653c,Rv2654c	2976500.0	0	2976500.0
NC_000962.3	2977000	2978000	Rv2654c,Rv2655c	2977500.0	0	2977500.0
NC_000962.3	2978000	2979000	Rv2655c,Rv2656c	2978500.0	0	2978500.0
NC_000962.3	2979000	2980000	Rv2656c,Rv2657c,Rv2658c,Rv2659c	2979500.0	0	2979500.0
NC_000962.3	2980000	2981000	Rv2659c,Rv2660c	2980500.0	0	2980500.0
NC_000962.3	2981000	2982000	Rv2660c,Rv2661c,Rv2662,Rv2663	2981500.0	0	2981500.0
NC_000962.3	2982000	2983000	Rv2663,Rv2664,Rv2665	2982500.0	0	2982500.0
NC_000962.3	2983000	2984000	Rv2666,clpC2	2983500.0	0	2983500.0
NC_000962.3	2984000	2985000	clpC2,Rv2668	2984500.0	0	2984500.0
NC_000962.3	2985000	2986000	Rv2668,Rv2669,Rv2670c	2985500.0	0	2985500.0
NC_000962.3	2986000	2987000	Rv2670c,ribD	2986500.0	0	2986500.0
NC_000962.3	2987000	2988000	ribD,Rv2672	2987500.0	0	2987500.0
NC_000962.3	2988000	2989000	Rv2672	2988500.0	0	2988500.0
NC_000962.3	2989000	2990000	Rv2672,aftC	2989500.0	0	2989500.0
NC_000962.3	2990000	2991000	aftC,msrB	2990500.0	0	2990500.0
NC_000962.3	2991000	2992000	msrB,Rv2675c,Rv2676c	2991500.0	0	2991500.0
NC_000962.3	2992000	2993000	Rv2676c,hemY	2992500.0	0	2992500.0
NC_000962.3	2993000	2994000	hemY,hemE	2993500.0	0	2993500.0
NC_000962.3	2994000	2995000	hemE	2994500.0	0	2994500.0
NC_000962.3	2995000	2996000	hemE,echA15	2995500.0	0	2995500.0
